StartController,controller starts
ControllerExecution,Begin#NewStatsIn$1370115725.482099$61$2$265#AddNewDataToBuffer$1370115725.482111$61$2$265#NewStatsIn$1370115725.497168$61$2$265#AddNewDataToBuffer$1370115725.497179$61$2$265#ReleaseBuffer$1370115725.497184$61$2$265#StartRunGo$1370115725.497285$61$2#DoneRunGo$1370115725.497346$61$2
ControllerExecution,Begin#NewStatsIn$1370115728.481249$61$2$266#AddNewDataToBuffer$1370115728.481260$61$2$266#NewStatsIn$1370115728.497957$61$2$266#AddNewDataToBuffer$1370115728.497967$61$2$266#ReleaseBuffer$1370115728.497973$61$2$266#StartRunGo$1370115728.498072$61$2#DoneRunGo$1370115728.498133$61$2
ControllerExecution,Begin#NewStatsIn$1370115731.480738$61$2$267#AddNewDataToBuffer$1370115731.480749$61$2$267#NewStatsIn$1370115731.496053$61$2$267#AddNewDataToBuffer$1370115731.496064$61$2$267#ReleaseBuffer$1370115731.496069$61$2$267#StartRunGo$1370115731.496169$61$2#DoneRunGo$1370115731.496423$61$2
ControllerExecution,Begin#NewStatsIn$1370115734.481472$61$2$268#AddNewDataToBuffer$1370115734.481483$61$2$268#NewStatsIn$1370115734.496896$61$2$268#AddNewDataToBuffer$1370115734.496907$61$2$268#ReleaseBuffer$1370115734.496913$61$2$268#StartRunGo$1370115734.497012$61$2#DoneRunGo$1370115734.497072$61$2
ControllerExecution,Begin#NewStatsIn$1370115737.484032$61$2$269#AddNewDataToBuffer$1370115737.484043$61$2$269#NewStatsIn$1370115737.495578$61$2$269#AddNewDataToBuffer$1370115737.495589$61$2$269#ReleaseBuffer$1370115737.495594$61$2$269#StartRunGo$1370115737.495694$61$2#DoneRunGo$1370115737.495755$61$2
ControllerExecution,Begin#NewStatsIn$1370115740.482791$61$2$270#AddNewDataToBuffer$1370115740.482802$61$2$270#NewStatsIn$1370115740.497175$61$2$270#AddNewDataToBuffer$1370115740.497186$61$2$270#ReleaseBuffer$1370115740.497191$61$2$270#StartRunGo$1370115740.497292$61$2#DoneRunGo$1370115740.497541$61$2
ControllerExecution,Begin#NewStatsIn$1370115743.483410$61$2$271#AddNewDataToBuffer$1370115743.483420$61$2$271#NewStatsIn$1370115743.495316$61$2$271#AddNewDataToBuffer$1370115743.495327$61$2$271#ReleaseBuffer$1370115743.495332$61$2$271#StartRunGo$1370115743.495432$61$2#DoneRunGo$1370115743.495680$61$2
ControllerExecution,Begin#NewStatsIn$1370115746.482181$61$2$272#AddNewDataToBuffer$1370115746.482192$61$2$272#NewStatsIn$1370115746.494513$61$2$272#AddNewDataToBuffer$1370115746.494523$61$2$272#ReleaseBuffer$1370115746.494529$61$2$272#StartRunGo$1370115746.494630$61$2#DoneRunGo$1370115746.494888$61$2
ControllerExecution,Begin#NewStatsIn$1370115749.482748$61$2$273#AddNewDataToBuffer$1370115749.482758$61$2$273#NewStatsIn$1370115749.493934$61$2$273#AddNewDataToBuffer$1370115749.493944$61$2$273#ReleaseBuffer$1370115749.493950$61$2$273#StartRunGo$1370115749.494050$61$2#DoneRunGo$1370115749.494307$61$2
ControllerExecution,Begin#NewStatsIn$1370115752.482127$61$2$274#AddNewDataToBuffer$1370115752.482138$61$2$274#NewStatsIn$1370115752.494808$61$2$274#AddNewDataToBuffer$1370115752.494819$61$2$274#ReleaseBuffer$1370115752.494824$61$2$274#StartRunGo$1370115752.494924$61$2#DoneRunGo$1370115752.494986$61$2
ControllerExecution,Begin#NewStatsIn$1370115755.483604$61$2$275#AddNewDataToBuffer$1370115755.483615$61$2$275#NewStatsIn$1370115755.494550$61$2$275#AddNewDataToBuffer$1370115755.494560$61$2$275#ReleaseBuffer$1370115755.494566$61$2$275#StartRunGo$1370115755.494665$61$2#DoneRunGo$1370115755.494727$61$2
ControllerExecution,Begin#NewStatsIn$1370115758.483009$61$2$276#AddNewDataToBuffer$1370115758.483020$61$2$276#NewStatsIn$1370115758.494163$61$2$276#AddNewDataToBuffer$1370115758.494174$61$2$276#ReleaseBuffer$1370115758.494179$61$2$276#StartRunGo$1370115758.494280$61$2#DoneRunGo$1370115758.494342$61$2
ControllerExecution,Begin#NewStatsIn$1370115761.483791$61$2$277#AddNewDataToBuffer$1370115761.483802$61$2$277#NewStatsIn$1370115761.492639$61$2$277#AddNewDataToBuffer$1370115761.492649$61$2$277#ReleaseBuffer$1370115761.492655$61$2$277#StartRunGo$1370115761.492756$61$2#DoneRunGo$1370115761.493019$61$2
ControllerExecution,Begin#NewStatsIn$1370115764.482902$61$2$278#AddNewDataToBuffer$1370115764.482913$61$2$278#NewStatsIn$1370115764.493749$61$2$278#AddNewDataToBuffer$1370115764.493760$61$2$278#ReleaseBuffer$1370115764.493765$61$2$278#StartRunGo$1370115764.493866$61$2#DoneRunGo$1370115764.493928$61$2
ControllerExecution,Begin#NewStatsIn$1370115767.484080$61$2$279#AddNewDataToBuffer$1370115767.484091$61$2$279#NewStatsIn$1370115767.492685$61$2$279#AddNewDataToBuffer$1370115767.492696$61$2$279#ReleaseBuffer$1370115767.492701$61$2$279#StartRunGo$1370115767.492994$61$2#DoneRunGo$1370115767.493038$61$2
ControllerExecution,Begin#NewStatsIn$1370115770.482403$61$2$280#AddNewDataToBuffer$1370115770.482414$61$2$280#NewStatsIn$1370115773.469308$61$2$280#AddNewDataToBuffer$1370115773.469319$61$2$280#ReleaseBuffer$1370115773.469324$61$2$280#StartRunGo$1370115773.469424$61$2#DoneRunGo$1370115773.469490$61$2
ControllerExecution,Begin#NewStatsIn$1370115773.491027$61$2$281#AddNewDataToBuffer$1370115773.491037$61$2$281#NewStatsIn$1370115773.492011$61$2$281#AddNewDataToBuffer$1370115773.492021$61$2$281#ReleaseBuffer$1370115773.492026$61$2$281#StartRunGo$1370115773.492121$61$2#DoneRunGo$1370115773.492185$61$2
ControllerExecution,Begin#NewStatsIn$1370115776.482848$61$2$282#AddNewDataToBuffer$1370115776.482859$61$2$282#NewStatsIn$1370115776.490380$61$2$282#AddNewDataToBuffer$1370115776.490391$61$2$282#ReleaseBuffer$1370115776.490396$61$2$282#StartRunGo$1370115776.490498$61$2#DoneRunGo$1370115776.490563$61$2
ControllerExecution,Begin#NewStatsIn$1370115779.484137$61$2$283#AddNewDataToBuffer$1370115779.484148$61$2$283#NewStatsIn$1370115779.490976$61$2$283#AddNewDataToBuffer$1370115779.490987$61$2$283#ReleaseBuffer$1370115779.490992$61$2$283#StartRunGo$1370115779.491092$61$2#DoneRunGo$1370115779.491155$61$2
ControllerExecution,Begin#NewStatsIn$1370115782.482954$61$2$284#AddNewDataToBuffer$1370115782.482964$61$2$284#NewStatsIn$1370115782.490071$61$2$284#AddNewDataToBuffer$1370115782.490081$61$2$284#ReleaseBuffer$1370115782.490086$61$2$284#StartRunGo$1370115782.490186$61$2#DoneRunGo$1370115782.490249$61$2
ControllerExecution,Begin#NewStatsIn$1370115785.486064$61$2$285#AddNewDataToBuffer$1370115785.486075$61$2$285#NewStatsIn$1370115785.490618$61$2$285#AddNewDataToBuffer$1370115785.490628$61$2$285#ReleaseBuffer$1370115785.490634$61$2$285#StartRunGo$1370115785.490735$61$2#DoneRunGo$1370115785.490802$61$2
ControllerExecution,Begin#NewStatsIn$1370115788.495071$61$2$286#AddNewDataToBuffer$1370115788.495082$61$2$286#NewStatsIn$1370115791.466165$61$2$286#AddNewDataToBuffer$1370115791.466176$61$2$286#ReleaseBuffer$1370115791.466182$61$2$286#StartRunGo$1370115791.466285$61$2#DoneRunGo$1370115791.466544$61$2
ControllerExecution,Begin#NewStatsIn$1370115791.483998$61$2$287#AddNewDataToBuffer$1370115791.484008$61$2$287#NewStatsIn$1370115791.489720$61$2$287#AddNewDataToBuffer$1370115791.489731$61$2$287#ReleaseBuffer$1370115791.489737$61$2$287#StartRunGo$1370115791.489831$61$2#DoneRunGo$1370115791.489891$61$2
ControllerExecution,Begin#NewStatsIn$1370115794.484723$61$2$288#AddNewDataToBuffer$1370115794.484735$61$2$288#NewStatsIn$1370115794.488959$61$2$288#AddNewDataToBuffer$1370115794.488970$61$2$288#ReleaseBuffer$1370115794.488976$61$2$288#StartRunGo$1370115794.489078$61$2#DoneRunGo$1370115794.489139$61$2
ControllerExecution,Begin#NewStatsIn$1370115797.484250$61$2$289#AddNewDataToBuffer$1370115797.484261$61$2$289#NewStatsIn$1370115797.488491$61$2$289#AddNewDataToBuffer$1370115797.488501$61$2$289#ReleaseBuffer$1370115797.488506$61$2$289#StartRunGo$1370115797.488606$61$2#DoneRunGo$1370115797.488667$61$2
ControllerExecution,Begin#NewStatsIn$1370115800.483504$61$2$290#AddNewDataToBuffer$1370115800.483515$61$2$290#NewStatsIn$1370115800.488601$61$2$290#AddNewDataToBuffer$1370115800.488612$61$2$290#ReleaseBuffer$1370115800.488618$61$2$290#StartRunGo$1370115800.488936$61$2#DoneRunGo$1370115800.489000$61$2
ControllerExecution,Begin#NewStatsIn$1370115803.484208$61$2$291#AddNewDataToBuffer$1370115803.484219$61$2$291#NewStatsIn$1370115803.488479$61$2$291#AddNewDataToBuffer$1370115803.488490$61$2$291#ReleaseBuffer$1370115803.488495$61$2$291#StartRunGo$1370115803.488594$61$2#DoneRunGo$1370115803.488655$61$2
ControllerExecution,Begin#NewStatsIn$1370115806.484712$61$2$292#AddNewDataToBuffer$1370115806.484723$61$2$292#NewStatsIn$1370115806.486952$61$2$292#AddNewDataToBuffer$1370115806.486963$61$2$292#ReleaseBuffer$1370115806.486968$61$2$292#StartRunGo$1370115806.487069$61$2#DoneRunGo$1370115806.487316$61$2
ControllerExecution,Begin#NewStatsIn$1370115809.483792$61$2$293#AddNewDataToBuffer$1370115809.483802$61$2$293#NewStatsIn$1370115809.488444$61$2$293#AddNewDataToBuffer$1370115809.488454$61$2$293#ReleaseBuffer$1370115809.488460$61$2$293#StartRunGo$1370115809.488558$61$2#DoneRunGo$1370115809.488617$61$2
ControllerExecution,Begin#NewStatsIn$1370115812.484659$61$2$294#AddNewDataToBuffer$1370115812.484670$61$2$294#NewStatsIn$1370115812.487351$61$2$294#AddNewDataToBuffer$1370115812.487362$61$2$294#ReleaseBuffer$1370115812.487367$61$2$294#StartRunGo$1370115812.487467$61$2#DoneRunGo$1370115812.487525$61$2
ControllerExecution,Begin#NewStatsIn$1370115815.485598$61$2$295#AddNewDataToBuffer$1370115815.485609$61$2$295#NewStatsIn$1370115815.487566$61$2$295#AddNewDataToBuffer$1370115815.487577$61$2$295#ReleaseBuffer$1370115815.487582$61$2$295#StartRunGo$1370115815.487681$61$2#DoneRunGo$1370115815.487743$61$2
ControllerExecution,Begin#NewStatsIn$1370115818.484047$61$2$296#AddNewDataToBuffer$1370115818.484057$61$2$296#NewStatsIn$1370115818.486202$61$2$296#AddNewDataToBuffer$1370115818.486213$61$2$296#ReleaseBuffer$1370115818.486218$61$2$296#StartRunGo$1370115818.486317$61$2#DoneRunGo$1370115818.486575$61$2
ControllerExecution,Begin#NewStatsIn$1370115821.485708$61$2$297#AddNewDataToBuffer$1370115821.485719$61$2$297#NewStatsIn$1370115821.487143$61$2$297#AddNewDataToBuffer$1370115821.487153$61$2$297#ReleaseBuffer$1370115821.487158$61$2$297#StartRunGo$1370115821.487256$61$2#DoneRunGo$1370115821.487316$61$2
ControllerExecution,Begin#NewStatsIn$1370115824.484337$61$2$298#AddNewDataToBuffer$1370115824.484348$61$2$298#NewStatsIn$1370115824.485427$61$2$298#AddNewDataToBuffer$1370115824.485438$61$2$298#ReleaseBuffer$1370115824.485444$61$2$298#StartRunGo$1370115824.485545$61$2#DoneRunGo$1370115824.485606$61$2
ControllerExecution,Begin#NewStatsIn$1370115827.485362$61$2$299#AddNewDataToBuffer$1370115827.485397$61$2$299#NewStatsIn$1370115827.486004$61$2$299#AddNewDataToBuffer$1370115827.486014$61$2$299#ReleaseBuffer$1370115827.486020$61$2$299#StartRunGo$1370115827.486120$61$2#DoneRunGo$1370115827.486180$61$2
ControllerExecution,Begin#NewStatsIn$1370115830.485257$61$2$300#AddNewDataToBuffer$1370115830.485267$61$2$300#NewStatsIn$1370115830.486025$61$2$300#AddNewDataToBuffer$1370115830.486036$61$2$300#ReleaseBuffer$1370115830.486041$61$2$300#StartRunGo$1370115830.486140$61$2#DoneRunGo$1370115830.486396$61$2
ControllerExecution,Begin#NewStatsIn$1370115833.485852$61$2$301#AddNewDataToBuffer$1370115833.485863$61$2$301#NewStatsIn$1370115833.487400$61$2$301#AddNewDataToBuffer$1370115833.487411$61$2$301#ReleaseBuffer$1370115833.487416$61$2$301#StartRunGo$1370115833.487515$61$2#DoneRunGo$1370115833.487771$61$2
ControllerExecution,Begin#NewStatsIn$1370115836.484536$61$2$302#AddNewDataToBuffer$1370115836.484547$61$2$302#NewStatsIn$1370115836.486431$61$2$302#AddNewDataToBuffer$1370115836.486442$61$2$302#ReleaseBuffer$1370115836.486448$61$2$302#StartRunGo$1370115836.486550$61$2#DoneRunGo$1370115836.486613$61$2
ControllerExecution,Begin#NewStatsIn$1370115839.485900$61$2$303#AddNewDataToBuffer$1370115839.485911$61$2$303#NewStatsIn$1370115839.486312$61$2$303#AddNewDataToBuffer$1370115839.486322$61$2$303#ReleaseBuffer$1370115839.486327$61$2$303#StartRunGo$1370115839.486445$61$2#DoneRunGo$1370115839.486509$61$2
ControllerExecution,Begin#NewStatsIn$1370115842.484677$61$2$304#AddNewDataToBuffer$1370115842.484688$61$2$304#NewStatsIn$1370115842.485430$61$2$304#AddNewDataToBuffer$1370115842.485441$61$2$304#ReleaseBuffer$1370115842.485446$61$2$304#StartRunGo$1370115842.485545$61$2#DoneRunGo$1370115842.485612$61$2
ControllerExecution,Begin#NewStatsIn$1370115845.486515$61$2$305#AddNewDataToBuffer$1370115845.486526$61$2$305#NewStatsIn$1370115845.487275$61$2$305#AddNewDataToBuffer$1370115845.487286$61$2$305#ReleaseBuffer$1370115845.487291$61$2$305#StartRunGo$1370115845.487391$61$2#DoneRunGo$1370115845.487458$61$2
ControllerExecution,Begin#NewStatsIn$1370115848.485570$61$2$306#AddNewDataToBuffer$1370115848.485581$61$2$306#NewStatsIn$1370115848.486470$61$2$306#AddNewDataToBuffer$1370115848.486481$61$2$306#ReleaseBuffer$1370115848.486486$61$2$306#StartRunGo$1370115848.486586$61$2#DoneRunGo$1370115848.486647$61$2
ControllerExecution,Begin#NewStatsIn$1370115851.486036$61$2$307#AddNewDataToBuffer$1370115851.486047$61$2$307#NewStatsIn$1370115851.487207$61$2$307#AddNewDataToBuffer$1370115851.487217$61$2$307#ReleaseBuffer$1370115851.487223$61$2$307#StartRunGo$1370115851.487323$61$2#DoneRunGo$1370115851.487384$61$2
ControllerExecution,Begin#NewStatsIn$1370115854.485462$61$2$308#AddNewDataToBuffer$1370115854.485474$61$2$308#NewStatsIn$1370115854.486872$61$2$308#AddNewDataToBuffer$1370115854.486883$61$2$308#ReleaseBuffer$1370115854.486888$61$2$308#StartRunGo$1370115854.486990$61$2#DoneRunGo$1370115854.487049$61$2
ControllerExecution,Begin#NewStatsIn$1370115857.486988$61$2$309#AddNewDataToBuffer$1370115857.486999$61$2$309#NewStatsIn$1370115857.503406$61$2$309#AddNewDataToBuffer$1370115857.503416$61$2$309#ReleaseBuffer$1370115857.503422$61$2$309#StartRunGo$1370115857.503521$61$2#DoneRunGo$1370115857.503583$61$2
ControllerExecution,Begin#NewStatsIn$1370115860.485125$61$2$310#AddNewDataToBuffer$1370115860.485136$61$2$310#NewStatsIn$1370115860.486294$61$2$310#AddNewDataToBuffer$1370115860.486305$61$2$310#ReleaseBuffer$1370115860.486310$61$2$310#StartRunGo$1370115860.486410$61$2#DoneRunGo$1370115860.486676$61$2
ControllerExecution,Begin#NewStatsIn$1370115863.485958$61$2$311#AddNewDataToBuffer$1370115863.485969$61$2$311#NewStatsIn$1370115866.485501$61$2$312#AddNewDataToBuffer$1370115866.485512$61$2$312#ReleaseBuffer$1370115866.485516$61$2$311#StartRunGo$1370115866.485616$61$2#DoneRunGo$1370115866.485676$61$2
ControllerExecution,Begin#NewStatsIn$1370115869.486304$61$2$313#AddNewDataToBuffer$1370115869.486315$61$2$313#ReleaseBuffer$1370115869.486320$61$2$312#StartRunGo$1370115869.486419$61$2#DoneRunGo$1370115869.486491$61$2
ControllerExecution,Begin#NewStatsIn$1370115872.485921$61$2$314#AddNewDataToBuffer$1370115872.485932$61$2$314#ReleaseBuffer$1370115872.485936$61$2$313#StartRunGo$1370115872.486036$61$2#DoneRunGo$1370115872.486270$61$2
ControllerExecution,Begin#NewStatsIn$1370115875.486665$61$2$315#AddNewDataToBuffer$1370115875.486689$61$2$315#ReleaseBuffer$1370115875.486698$61$2$314#StartRunGo$1370115875.486868$61$2#DoneRunGo$1370115875.486948$61$2
ControllerExecution,Begin#NewStatsIn$1370115878.486533$61$2$316#AddNewDataToBuffer$1370115878.486549$61$2$316#ReleaseBuffer$1370115878.486554$61$2$315#StartRunGo$1370115878.486677$61$2#DoneRunGo$1370115878.486750$61$2
ControllerExecution,Begin#NewStatsIn$1370115881.486785$61$2$317#AddNewDataToBuffer$1370115881.486805$61$2$317#ReleaseBuffer$1370115881.486810$61$2$316#StartRunGo$1370115881.486937$61$2#DoneRunGo$1370115881.487006$61$2
ControllerExecution,Begin#NewStatsIn$1370115884.485293$61$2$318#AddNewDataToBuffer$1370115884.485318$61$2$318#ReleaseBuffer$1370115884.485328$61$2$317#StartRunGo$1370115884.485482$61$2#DoneRunGo$1370115884.485717$61$2
ControllerExecution,Begin#NewStatsIn$1370115887.484987$61$2$319#AddNewDataToBuffer$1370115887.485003$61$2$319#ReleaseBuffer$1370115887.485009$61$2$318#StartRunGo$1370115887.485129$61$2#DoneRunGo$1370115887.485204$61$2
ControllerExecution,Begin#NewStatsIn$1370115890.485317$61$2$320#AddNewDataToBuffer$1370115890.485335$61$2$320#ReleaseBuffer$1370115890.485340$61$2$319#StartRunGo$1370115890.485463$61$2#DoneRunGo$1370115890.485540$61$2
